COURSE, STUDENT-ID, LASTNAME, FIRSTNAME, ANSWERS, LETTER-GRADE, CORRECT-COUNT, INCORRECT-COUNT, BLANK-COUNT, TOTAL-POINTS
CS-250, 33797, PQGTDM, PCGIHE, AAACABBCCA ACBAAA  CBBBCB ABCBCCBBB CCBA ABCCCCBACAB AAC BBCABAC A CABCCBB  CAACC ABBCAAB BB BCCBBBA, A, 34, 51, 15, 85
CS-250, 16314, KNKSHB, NFWPILR, ABCABCCCBA ACCA CCBAACBA CCBCACBCBA CCBBB BABACBAAAACAAAABBAABBA CAACBBCACAAACABB AAAB ACAAA CBCCBAC, C, 31, 60, 9, 70
CS-250, 32107, QQBVPB, MSFAHAFOT, CACABBABC BACBABBCBACB AAA  ABB C   BCCBCA BCBACACACCAABCBBCCC BCA CABBCACCBACAAACBCBAABABACABBB BAC, C, 30, 58, 12, 70
CS-250, 16336, PDAINMPXU, DFISAFCG, CCBB AAAAACABABCA CABAAC ACCCAB A  CACBAABCAA AABCBBB BCABABABABA CCACBAC CBCC  B C    C    BCCBCABC, D, 24, 55, 21, 61
CS-250, 11603, HSEML, CUKSSTAOV, C BABBAABBCCBAACBCCCC CCBCCABBBBBABCACABB CACCC CBBA AAABBAABABBBAACBCBBBC AA CBABBC  CABAAC C   BC , C, 29, 57, 14, 69
CS-250, 11042, HFOKLVEVG, DCGQQH, CA CBCBCCAA CBAAAACCCBBBACABBBBCCBAACC ABCC BB CAACA  B CBCB AAC  BBACCB ABABBAAACACBBACCBBBACBCCACA, A, 37, 51, 12, 91
CS-250, 18990, JLJPX, BHGJMJXLT,  ABBBCAABACACA CAB BC CBBAA ACABCA BCCAA ACBA CCBCCA  CCCBBCACABC CBA CACCAACBC CCBBCC  C BCC A CCC , C, 27, 54, 19, 68
CS-250, 32967, XHIFSXWMB, LNOPS, BCAA CACBBCBCABCACBCCACCBBCBCCBCBACBCCBCABB  AB  BACBCCBCCBBBC CB  CAAABBAAAACCBABACAC ABBBB BBABBBC, D, 28, 62, 10, 62
CS-250, 39310, XEKVB, UARCIB, A CABCACCCCCBABCCCCBBACCA ACCCAAACBABC BBBCCBAACBBCABBBBCC BACCABBACAAA CBCBCCA ACBCCACBCCBACBABBBCC, D, 28, 66, 6, 58
CS-250, 32371, SFDWVCTMX, ORNBU, A CAAAB AABABBBAABCBABBBAAABBAACBCACCC ABA CBCCAACBCCBABA AC CABBACBCAABACACBBAACBCCBCCAABBBABB CCAB, A, 41, 52, 7, 98
CS-250, 11363, SHOXMIDW, GAGDOKUNV, ACA ACACCBAAAAAB CBCB BCBCACAABABCABCACBCA CCBABBBACBAAACCABCA BAABCCBABACCCAACBBABA CBCBABCCCBACABC, F, 23, 71, 6, 43
CS-250, 21525, ODXKFMDU, IIQNN, CAABBBAACC CABACCABAC ACBC BCABCBCA CBBCA CBBACC CA ABBCC BBCAAAABCCCACAABCACBACABBAC BCBCCACB BBABA, F, 23, 67, 10, 47
CS-250, 19793, KVLSKGS, ASXVBHR, A CABAAAACBBCABAACACACABBBCAAACCACBAABCAABAABACBBCABBCCAACAAABCABAABACBBCCCCBCBAACCAABAABABAACCBCBAC, B, 37, 62, 1, 82
CS-250, 16798, CRMMQQEFA, PDNDFSGC, CBB AABCACACCABBCBAABBCBAB ABAAABAB  ABB AB CBBABCCBACC C ACBCCCC AACAABABACBCA CBABBBB  CBCA BCBCCB, A, 37, 50, 13, 92
CS-250, 17405, ULENBCFQ, UPIHSPVTJ, AACBABB ACC B ACBAAAAA BBACCCCAABBBACAAAB BACCACACC BAB CCABACBA BBCBCCACAA BBABBCBACCBBBBCACAA BCBA, F, 25, 65, 10, 53
CS-250, 25223, RCTWTI, QWXBGEQ, B BCAACABBCBCBBABBABCC CBCBC  BCCCCBBCC AB CBAABAACBBBCCCCCBACABAACAACBBC AACCBCACCAB AC BB  BBB CB , A, 37, 50, 13, 92
CS-250, 34512, XMWAVQFN, APQCRCS, CBBCAACBBCB CCA ACCBBCA BBCAA  AA BBACB ACC B  AB AAA     BAA ACCCC ABAACBAA BC BAAB CCCBCACCACCCABB, D, 23, 56, 21, 58
CS-250, 35039, ITNACHWCM, KJDTBK, CBABACCBBBC  CAC CBACABAA A BA ACBCCC CBCAABCBC CACCCA B CAAAAAA C BBCB BBABCCCCC  CBBB ACC AAB B CC, C, 26, 55, 19, 65
CS-250, 40462, VTPJHC, MHNVVRIN, ABAABBCCBBACABBCCCBACCACBABCCCBCCBAACCCCBBBBACABBCABABBBCCCCBCACAAACCBCCABBBAABAACCACBBBACCCABCAAAAC, B, 35, 65, 0, 75
CS-250, 36390, TQFGABKTV, JQOVO, B CCACBCBCAAC  AAAAA BCCABBACBACCBCBBBABCBABABCBBCCC CCACBCAAAAAA ACAAAC BCBBCBBABB BBCBAB  ABAAAAB , B, 33, 56, 11, 78
CS-250, 19404, JCWSKFRTQ, UMNPBX, CB BBCA BCAACABCACACACAAABBCAC BCACCA ABCABBCA CCBACBCAAACAAAACC BAB AABABABBABBBCBABC AABABCBCBC  B, F, 24, 66, 10, 50
CS-250, 36855, IGVBXWWXP, GRHAS, ABCABCBBBACCCABBBCCBCAAABCACCCCABBBABCBAABCBCCCCAAACACCCBACBBBAACBCBBABABCAABCBBAABCBCCCCAAABABCAACA, C, 34, 66, 0, 72
CS-250, 10039, RERBDC, PHJISK, C ACBBCABCCCBABCAAABCCCBBBBBAACCAACBCBACCCBABAABBBAABAAAABBACBBBAAACACBAAAACAACAAACBBA BBACCBCBBAAAC, C, 34, 64, 2, 74
CS-250, 27771, KTMGMD, HKQIO, CCBABABBACA B BCAAC A  C  BCCACBABABCBCBA CBACCACABCACBBC BACCB   C ACACCB AB   B CACCCCCACB CBBBAAC, D, 23, 58, 19, 56
CS-250, 23936, HWEGN, XIGHNW, BBCCABACCA CACB CABCB BCACAA ABBC ABA CBBCC CC   CAA B BAB A CBA CBB CACAAACAC B BBACCCBACCABAACABAA, B, 30, 52, 18, 76
CS-250, 13035, AJLIHNU, KDEGGE, BBAABCAAAACBACABCCBCBCBAAAACBCBCAAAABCCABBCBCCBCCBBAABCCBBCBBCCACCBCBBBCCCCCBCACBACBCBABBBACAACBAABC, F, 26, 74, 0, 48
CS-250, 39926, EUNRRCLDO, ALGKUTJ, C BCABBABC BBBAA CAACACABC AABBACCCCCCCAB CB ACBAAB CCABCCAABCBCCCBACACB  BABBAA BBBBAAACABCBCB BBBA, A, 44, 45, 11, 111
CS-250, 27904, XUKATP, CXGTEV, ACCCB ACBBCBBBBBBCCACBBBAAC BBBBBABCCACCC ACBCBCCCCAABBABCBCBACBCAABBABCBCBACBBC CCBCCACACBBCBBBB CB, C, 30, 65, 5, 65
CS-250, 38711, XLGJVPV, IVQETJX,  ABAABABAAAABAABACCACBABBCCAABCCBACBCBACCBA BCCC A BABBBCBCAACCCBBBAABCAC AABCBBCACAAACBAABAAAABAAB , D, 30, 64, 6, 64
CS-250, 28107, SIBIEEMLV, SNKPLN, BCCAABBBCCCCACBA BABABA BCAC B CAB BB CABBBCAC AC BCBAA ACB A B C CBC  CACBCBCA BA  A CC A ACCAABAC , F, 20, 58, 22, 50
CS-250, 16513, DCTPVW, LLEUIW,  ACABACA C CBCBB CCBCAABBCACB CCC ABB BACBCBACBC CABCCCCBCACBBAC AAABBCCCBC CB BCCBCA CACBABCAA  ACC, D, 25, 61, 14, 57
CS-250, 21045, AWVVLDKQI, XBSTN, ACCAAABABBBCBCBBCBACABAABCAAACCACABBACCBACCABCBCBBBBCABAABBACBCBACCAABCACABBACBABCCAACABCCCCACBCBCCB, F, 24, 76, 0, 42
CS-250, 17311, VQENADXKW, BMDRF,  CACBCAAAACCCCAAACCABBC ACBAACBCBCCBAABCCCABACCACBBACBCAAACCABABABBACBAABAACCAAAACABBCCBCBAABAABBCCA, C, 31, 67, 2, 65
CS-250, 25543, CTUUJ, EATTI, BBAB CCBBBACCCABAC CABACBAABAABBBACBABCBCBCCABBAAAAAAACABB BBCBCBBCBBCCACAA BBBCBCABCBABBA CBBABBCCB, F, 21, 74, 5, 38
CS-250, 41601, VDVME, NWTEB, BACAAB CAA AAAB  ABCCAABBBCCAA CCC BCCCAC A BABBBBCABCBACCBCACACABBA  ACCBCBBCACBCA AAA CB CCBA CABA, C, 30, 56, 14, 72
CS-250, 25328, VFDULNMIX, MKLMFJFH, BBABABB  CCACCBABAACACCBAABCCACCCACCA ACBCBACC BCAC CC CAAAACCCBAACBCBBBA AACACAC BAC BCBBCAAB CABBA, A, 36, 54, 10, 86
CS-250, 23513, IOIPNUQK, WNIEV,  ABCBBACCACBCABACBCABCBBBBAACACCCCCCCCBCCCBBBABABCACAACAACAACBACCACCACACCCABCCACCBBBBAABCACBBCCCCABC, B, 35, 64, 1, 76
CS-250, 15742, XSWAOX, PJQBJ, A CCBCBACBCBCCBBCBAAA  A BCACCC ACACBCABCCBCBBCABCBABBBCBABABBACAAABACCCCCA CABC CBCACCB CAAABCCACA , F, 21, 70, 9, 40
CS-250, 27013, EBTALJEWV, GBNIAWCK, CBC BAACCBCCCAAACCCC CABBCCBCCBBCACCCACBBBBACB BABBCCBACBB BBABCBABCBABBBACACBABCBBCACCCC ABBBCACABA, C, 33, 62, 5, 74
CS-250, 32613, IMMCKPOI, HCRNQ, A CBBCBAACCAC BACAABB AA BB A  CCC C BAB ACC  CCCBCBCC CCAACBBABCCC  BB BCACCABCC CACCAACA   B CBBAC, B, 29, 50, 21, 76
CS-250, 38864, RDCQD, EKWHOITX, BAACAA BAABAAAACACCCABABAACBAACCCABBBCBBCAACAACBCCAAA CAB AB  ACCACAABBCCAAC CC ACAACCACBBABBCCCAAAC, A, 38, 55, 7, 89
CS-250, 26725, BTCDMOIU, AASWPA, CAAA BCCBAB  CBBA AACBBABA ACBCB CC BAA ABCAACACCAC BCACB CAABC CC ABABCACA AC CCCCBAABBBA AAACAAAA , B, 32, 52, 16, 80
CS-250, 25582, NDRIL, LLQDTHP, BBCAB CBB ABBBABABCABAABA BBCBACCACBCCBBC CBBABB B BAAAAABCAAAACAACABACBA CCBBAB AACBAAABBABBBAACCAC, D, 29, 63, 8, 63
CS-250, 15620, TXJMBQL, LWUEB,  BCCBCB CAAABCAACCACCBBBAC ACAACBCBCBACCACBCABBCBACACBABAABCACACAABABABBCBABABACCACBBACABBCCCBBABCBC, A, 38, 59, 3, 87
CS-250, 31167, PJBFLOXU, SLAMPMSK, ABA BABBAAABBAAACABCCCCBAAABCCBABBBCACBACAACBABACBCA CAABACACACBABBCCBBBABACCAAAABBCCAA CAA CBCCACBA, B, 36, 60, 4, 82
CS-250, 31272, VTFCCOHRX, TOUPNHK, C AABABCA CCAAAABBAACAAABA ACABAABCAAABBAACABACCCABBABB B ABABBBABCBBAABCCCACAABBBCBABBBC CABCBCCBBA, C, 33, 61, 6, 73
CS-250, 10994, ABOEQODBG, RFNIUSQP, CCCCAB ABBA CBACBB ABABAA   CC CABCCCABCBBBCCCAAAC CCACABBA BCACCAB B  AACCBCB AB C AABA CCBAC  B BA, B, 30, 51, 19, 77
CS-250, 28675, GMNVB, QAGVREK, BCBB BAACABCBCACCBBBCC  ABABAAACCBAACCCCAB ACABBCA  ACCA AABBB B CCBCAACAACABABABAAABBBCCACACABCCAAA, D, 29, 62, 9, 64
CS-250, 21793, VRAWBAC, EQUMEKJ, BA CBCCAABBAABBBACBCAAAABBBABCABBACBABAC CAB ABCBACBCBBBAABACBCABBCCCABBCCCACBACBBBAABCACABCBABBBBAB, B, 37, 60, 3, 84
CS-250, 25578, OKSVLKNBV, SDAGIC, CAA BCA  CBABAACCABBABAABBAB BACBCBCBB CC CC A CAB CBBCBBBABCAA ACAABCCACBB BCACACBCCBBABB BAABAABCB, C, 29, 59, 12, 67
CS-250, 22746, XXNJJVULE, TJUSCCBI,  CCAABCCABBCCCABBCABCAAABBABAABBBCBAACACBBB CAAABABACCCAAACCBACCABABABBABCCACAACCBABBBCCAABCBAACB AC, B, 37, 60, 3, 84
CS-250, 28884, QJSSSEMJQ, JFFAU, AACCAACACB AAA BBCABB ACBABCBA ACABC BACCBBACABAAB BB ACAACBABBCBAA AAA ACCB CABABAC ACBCAC CABAA AC, B, 33, 54, 13, 80
CS-250, 42601, EQLXFHC, RCNNOB, BCABAABACBBBCCBBCCAACCCABAACBCCBBAAACBCACBAAABBABAACABCBAACCAAACCBBABBBCACBBCABCCBAACABCACCBABACCCBC, D, 30, 70, 0, 60
CS-250, 39487, POSPSNKN, RQPLV,  CAA CCABB BBAAACACBABABAABCCBBCBBBABAACA ABBAA ACAACCAACACAACCCCAABBBB CBAABBBBCCABACCBABABC  CBAB , D, 27, 64, 9, 58
CS-250, 28817, DEBLCV, GLFAJO, CB CACAACABACCBBCCBACBABBABACBCBBBBCBBCCAACAABCBACCCCA ABCAACCABACCACBBBBBBBCCBBACABACBCAABBCBCBBAAA, A, 38, 60, 2, 86
CS-250, 12269, WPJFMOOT, BXJTTDIPF,  CBCABCAABBACBBAAACCABAABBAACCC BAAACCCACBBACBABCCBACBBBCAAABABCAABCBBABCBAABCBCCBBCBAAABCBABCCBBACB, B, 35, 63, 2, 77
CS-250, 26022, CBXLUWOVB, WOJXM, AA  BABCCACACAABACBBCACBBABCABCCBBCAACCCCBBAAABCABABBBBBACBBABCCBBCCBCCCABBACBBAABBBBAACACCABAABABAA, B, 37, 61, 2, 83
CS-250, 30530, VKXQFWFOT, JDJPEKO, BCABACCCABB B BCAABBACBBBBACB BCBCAABBCCCAABCACB B C AC C BCACBAACCBBBCCACACACBBABCAABAABC A CB CC A, C, 30, 58, 12, 70
CS-250, 31503, EWFPRP, TFQFCI, C ABABBBAACAAAABACAABCAABAACBBACACAB BBCCBBCCCAAACCACCACABCCCBBACCCCABBAA BCA CAABAACABACBCBACBABACA, B, 35, 61, 4, 79
CS-250, 38697, DFWSNAGB, NVBNJLWOF, AC BABBCBBCCCAAAABBBCCCCACBCBCABACCACCCABAACBBCABCABBAA BBBCBBCBAB  C ACCAAC CAACABB BBCCCABCACABBAC, C, 32, 61, 7, 71
CS-250, 33497, FRQRG, IKJNWCL, BAABBAABBACCC BCB CAACBB AC  C CAAACB CAABBCCCBBBAC  CBACBACBAABBCA  AAACB B ABBABAC BBC AAB ACAAACB, C, 30, 54, 16, 74
CS-250, 15500, PJNNUQ, LVPWSTF,  CCCBACAAAABAAAACCCCB  CBCAABAC BBBBBBCAC ACAACB CBBCAABBBAACBC ABCCBCAAC BCC CCACBCAC CBAA BBCBBAAA, C, 29, 60, 11, 66
CS-250, 14700, INMCEP, WULUEWN, CBBABCB BAC CAAC  C CAACBBA BAAA CAB C CCBAAC ABCCACA  AACA ACCABABACC A BBC A  B CCCBBAAACCCB CBA A, B, 29, 50, 21, 76
CS-250, 37613, IHQFMS, MDIQBKW, CAACA CBB BC BAC CAAACCCA BCAC  BAAACB CCBCBABCBBAABACBACBCCACCAACACCACCBACBACACB ABAACBA ABCAAAABBB, C, 31, 59, 10, 71
CS-250, 40277, SAFMHGH, RFLWLBNK, ACCC CCBCBCCCBBBCBAC ACBB BCABB ABBA BCA BBBAB  ACB CABBC ACC CCABBACCAAACCBBBABB A BBBABBCBCABBCCBB, F, 23, 64, 13, 50
CS-250, 24758, JPKSIOUP, USDGMH,  BAAAAA BC BABBCCCABABCCBBBCAACBABBABBBAAB ABA BBCABCBAB  ACCAB CACCABCCBBC BBCBBAACCAACBCCCBCCAAB B, A, 37, 53, 10, 89
CS-250, 16446, PNGDT, LCVSI, CACAAACCABBCBAABCAAABBCCBABBACCCACBCBBCBACABCAACCCCCAABAACACBCBBBBAABBBBACACBAACAACBCBACBABAAABCCCBA, B, 35, 65, 0, 75
CS-250, 40948, JLKHB, EDXNTWMQ, CCAB BBBACBAACAABBCCCAAABC CB BACBCCBCABCCCCBCBACC AABCCCAABAA ABACBCC BCCAACCACAC BA CBCBABBAACA AC, C, 31, 60, 9, 70
CS-250, 23868, MIKSLEH, SEXPCD, ABC ACCBBBBABBAABBCAACAABBCBCBABBCBCABBCBBBACCC CBBCABACBBCBABAABBBAB BABBABCCBB CBACC C BCCAABAAABA, B, 35, 59, 6, 79
CS-250, 27886, JSVXFGKGF, BVMCGO, ACC AACCCBBABBBCBCCCCAABACBCA CBBCABBBABBCBACBBCBC CCACBCACACAACBBBCCBCCC AAACBCABBBABACBBACCBCABCAA, D, 29, 67, 4, 61
CS-250, 34795, GMUIW, SVRAPVKFJ, BBA BBAAAACAABACCBCABCAAA AACCBCBCCAAA CACBBBCC AACCCCCCB CBCBBBACAABAACBCCBBBABAABBBCB BAA BCACBCBC, D, 27, 66, 7, 56
CS-250, 39768, JSWLW, MDWFEMWBV, BAAABBCBCAACCAACABBBABABACCABCCCAAAACCBCACBBBAACABABAAAACABCBCBCACCAACBCBACABBABACBAACBCCBBAACBBAACA, C, 32, 68, 0, 66
CS-250, 22551, PQPTEAH, OCGHQ,  CACBBCAABBAABBAC BBBBAAAACBBCCBBAACAAC CB BCBACBCA CC BCACC C ABBCCCC AC ABA CCCCC B CCBCCABCC BBAC, C, 29, 57, 14, 69
CS-250, 17522, LGVPVEBCS, FVBBEU, CACBB AAC BABAAA CBACB CACABABBA CCCBACBAACBAAABC CCA AAABAABBBABBABAB CBACAAAAAAABCC BCACBCBACCAAAC, C, 32, 59, 9, 73
CS-250, 29359, FTLDPCVRA, USDMCDUP, CABBBBABB CACBAABBBBBCCABCBBCA ABABBAAC  ABCBCBCBCBBABBBCCBA BCBAACBABABCABCABBABBBAAABBBCAC BBAAAA , C, 31, 62, 7, 68
CS-250, 38788, JFLFUAN, PKDQI, B BBBABABAACACAACCCCACBCACBCA BBBCCBCCCCCABBCCCCBABCBABCCBCBCCABBAABCAACA BBCCACBCACAABBCAABBACCCA C, F, 25, 71, 4, 49
CS-250, 37199, UKAXJDP, AIGXG, ABB ACCBA CCCCB CC BACB BBA AA AABB B CBACBAACC C CBACBCBAABACACABC ACBBC CACAB ACBACBCAAAC AABCCCAB, C, 30, 55, 15, 73
CS-250, 14670, EVVAWO, GQPGTGIJN, CABCBAACBA CB B BA CCCBBAA AB AACAACBACBCBC ABAACCAABACBCC AAACCCBCBBACCBBCB AAC BABCAAAA ABACC ACCC, A, 37, 51, 12, 91
CS-250, 30549, XJRNG, JDSNUSX, BBCAABBCCAACAAAAACBBCAABBCCACCBABCCCCCCCACBACBAABBBCCCCAABAABACBBAACCBCBCACBAABAABCBCBBBACCAACAACCAC, B, 35, 65, 0, 75
CS-250, 34871, DWPCBMA, UCRWNQ, CABBACBAAC BCCABBBCAACCCACCAAA ABABCACACCCCABCAACABA BB  BBAB CCBCABCAABBCAAC BBAA ACAABBAACBABC BAC, B, 35, 56, 9, 82
CS-250, 28934, JRDRUD, IRVROBPWX, CBABAB CBBAABB A CBABBCABCCCACCCBBC ACBAB BCCACB CBBBACABB ABCABA  ABCABA CBABBACBACBCCCBC  ABBB ACA, C, 29, 58, 13, 68
CS-250, 34242, MNSNFG, FUKRA, CBBCAACCCBAC AACCABC BACAC  CCACACCBBA A  BB BBC BBBCC CBCC BCCC ABBCACC ACBBB ABBCCBACBBA A CCACCCA, D, 25, 59, 16, 59
CS-250, 17518, FKFJPQ, IAVTCMFD, CBBBBCB CCCCC BACA C ABAABBA ACAABC BB CCBA CCACCBCBACBACABCBCCAACCBBAAB CCB B CB CCCBAACBCBCBCBCBB , D, 26, 61, 13, 59
CS-250, 37387, MQPIVMG, XRUNSLPW,  CCCBCCACACAABACBCCBCCCCBCCCAACAAACBAACABCAACBBBABACCBBABACBAACBACACCBBAAAACABCBBCCCABACCAACBCBACBCA, D, 29, 70, 1, 58
CS-250, 15380, OCSMBFNVO, PTFTIDS, BAABABC CAABABACCACCCAACBCBCBCCBABCBCAABACAC CC CBBBC B CBCACBABBCAACCCCAACCACAC ABAABAB AABAACCBABB, F, 23, 70, 7, 44
CS-250, 18953, BWLRRL, ANGHNTCFN, AAA B ACA BAAAAAAAACCCCCACAACCABBBCACCBCAAABBBBCAACBABBBAA CCBBBCCBCCCABAACCCABBBACACABBBABBCBCAAA C, C, 32, 63, 5, 71
CS-250, 42426, IBJEW, IDTGLNO, ACCC CCCAC CBAAABAABABCBBCA AAACACAA CBCBAABBBA AACCCBACACCABBBBABCBCCAABC CB A B CCCA CAB BAACBBBAA, B, 32, 57, 11, 75
CS-250, 33179, THKKJMKUC, QDHXTGD, BB CBABBBABAB BACBAACAABABCCCBACAAAAAABAACCACBCABACBCC AABBCBBBBAABACCACCCBBC AACABBCBACBA C ABBBCCB, D, 30, 64, 6, 64
CS-250, 12581, EXXSXAVOP, VSMGRF, BABCAC ACABCBCAA CCAAABCABBC AB AC CCB  C BBBAAABABCABBCBBBA C AAA CABBABB CCBAC B CAAACCACAC C BCC , B, 31, 52, 17, 78
CS-250, 10162, UUMOMC, SBXAOSS, ACCCBCC ACBCABBBABCBBC  AAABAB ACACB ACCCCABCACABABBCCBABACCCA   BB CCBCCC  ABA ABCACCABAC AAABACB B, B, 33, 53, 14, 81
CS-250, 41936, CVBXRK, POIDILV, BBACBCB ABBBAAA B  BAA   ACABBACCBAACCBCBAABB ACBACACBBBCCCCCBAABBB  BBAA ABC CABB  CAA ACC ACCBCABA, A, 37, 47, 16, 95
CS-250, 21032, TLTRK, FKICF, CBACA BBBC CCAACAACC BAAA ABCBCCACABCACBCBBBCACBAAABACCCBCAA CBBBCBBCBCACBBAC BACAAAACCCBACCCCACBBBA, F, 24, 70, 6, 46
CS-250, 29382, MXUWRXFX, AFKQRWN, BABABCCACBCAABACABBBCAABABBBABACBACCBAAABABCCCABCBCABBABCCCABABBBAAAACCACACBBBCBBACCBCABAAAACCABBCCC, F, 26, 74, 0, 48
CS-250, 29435, SSGJA, BXQUMPP, ABC BBABCBCCACBAACBB B ABCB ACAABCBBAACBACACACBCAAB CCCCCBBACABB BC BCACACA CCCCCCBCAACABACCACCBBBBC, F, 20, 72, 8, 36
CS-250, 22426, WDRRT, WGBRTR, BBCCACABABCBBAAABCAABBBCAAAAABACBCCCAACBBCABCABCCACAACCACCBCCCAABABBCCAABABACABAACBBBAABBCCCBAACAABA, C, 33, 67, 0, 69
CS-250, 31991, BMHQX, JAFFVPRVG, BABBAB  ABBBBBAAA AACBACBAABCA BBCB ABCBACCCBAAC ABCABBAACBCCACBCCCBBC AACCACCBC A BBACCACCBB ABABBC, F, 23, 67, 10, 47
CS-250, 19812, QESSM, BPAGREQ, CCBC ABBBBBBCABBAAABCCABACACBCBABBAACABBCCACCBABAABABBBABBCCAAAACAB BBAAAABBCBCCAA BA BAAAABBCAC ABC, C, 31, 64, 5, 68
CS-250, 37179, TCGGW, LBEQBVCFX, ACBA ACCCCCCACACCB C BBC BBCCBCBBC ACBBBC ABCBACC AB AA CABCAAABBABC CACBBACCC  AA  CCBAACBB B ABABC, D, 25, 59, 16, 59
CS-250, 27264, OXPAAEMAG, WHKHF, CCABA BB CACCCAACABCAAAC ACBBBA AABCCABACBAABBCCCBCBAAAAAB A BBABBABCCCCBAAABCABACABC A BBCCBBBABCCB, D, 29, 63, 8, 63
CS-250, 42679, SXTJFW, REFFKOTK, B ACABCACCBAAAAABABBCCBCB ACCA BACBCB CCBABCABAACBAAACCC BBCAAB  BBABCCC B  B A   CB BCBAABCBC CABB , A, 34, 49, 17, 87
CS-250, 26093, QHGGV, FWHQVQ,  CACBCBBCAABCCACBACBAABAACACACACCBABCCAACCACBBACCCBAACBACBBBBBC CCAA  BACABCAACBBBBCC ABCBCBABABCBBA, C, 31, 64, 5, 68
CS-250, 28306, VQEGWJF, XWDVCEKAR, BCACBABBCCBBCBBBBACABABBBBAAACBACABCABACACBACBACCBBCBCBCCBBCBCCCAABBACCCBBABBCBBBBCAAABBBABBCCCCBBAC, B, 38, 62, 0, 84
CS-250, 25931, KAGVPX, DXCVFB, CCABA B ABAAAABACCACCBACACABCACBCCBCBBAAABABACBBBAAC A A BCAA AA AAABBCAACCABCCCABCCBBAACBCBCABACBBB, B, 36, 57, 7, 83
CS-250, 37669, MOFMJAARI, NDXGA, CBCBAABBAABBAAACACACCCABAABBBCBCBAACACCBACBABAACCBCCCCCBCBCABCAAABACCCCCABBAACBCACBCABCCCABABCAAABBA, B, 36, 64, 0, 78
CS-250, 32930, TPPHCCWE, NLFVAVVSA, AAAC BABCBABCCAAB CB CCAAABBCCACBCCACCACBCBACCACAC ABCAABB B AC AACBCCA BCA ACACBBCC AAACACCBBBACCAB, B, 33, 57, 10, 77
CS-250, 23725, HSPEWT, IRDIXRHSM, AC BACBAB ACCBAA BABCABABBBBCACAACCAAAAABBACBCABCBBCBACABBCCBACCACBBBBACCAAAB  A CCBBCCAAB ABBBAABAC, B, 36, 57, 7, 83
CS-250, 11662, CKPTILD, KKFKKW, A CCBABCCC AABABACBABABBBC A BBAAABCAABBABBACCBACACABCBBCBABCAACACC  AAABB  BBCCCBBBCABAAABCCBAACCCC, B, 35, 57, 8, 81
CS-250, 23305, QKXGIVTCV, WHOUXJLK, A CCBBCBACBBBABCABCABC CBBCABCCABBCBCCBBAAABABBBCABAABBACBCCCCBACCCCCBCBBCBABCCBCACBCBABBBBAABBABBCC, C, 32, 66, 2, 68
CS-250, 23454, MLTOTU, GEXXASIIP,  CABAC CCCC BAACCCCC BBCABACBABCCCCABCACCACAABABA BACABAACBABCACCABCAABBCAABCBCCCCACAAABAACBBCBACACB, B, 34, 61, 5, 77
CS-250, 18379, KUULM, WQPIUK, BACAABB ACBCC BBBCACCAC BCB BCCC ABABBAAAACB AABBACBBCBAACCCCBCCACCABCCCCBAABACACBBCBACCACCCBCC C BA, A, 37, 55, 8, 87
CS-250, 38211, FOSTOIA, NUPTWG, ABBABCCB  CCABA A CA CABBBBACACBCBCABBBAAB B ACB AABABCCCCBACB ACCBACBCCBBCB BBABCCCBCACABB A BCCC B, C, 28, 59, 13, 65
CS-250, 19388, TLCBXMQ, QJKURIL, CABABCCB BBABABA BBAAACBB A C BAACAB ABBA BBCA A CBBBCABCBACCCB CB  ACCCAAACCAABABCA A ABB CA  BCCC , C, 28, 54, 18, 70
CS-250, 15059, CAAGIW, BKEBBUB, CC B CCACB AAABCAACACBCBBAAACCACB  CCBCCBC ABBC CBCABCCCBACACCC BAAAACCBAC AAACBBBAACCCAAABBCCCACACB, D, 29, 62, 9, 64
CS-250, 15793, LOARNXX, CRJNH, ACBA  ACCBACBBABCBCCBCBAAACBA CABBBBACC ABBBACCBABCBCCCB CA BCBAAA A ACACBCACBBACA BC AAACCCABBACAAB, A, 37, 53, 10, 89
CS-250, 15959, EUIREWAQJ, NXWGROPW, B BBACBCBCABCBA ABACCA BAAACAB CBCCAAA ABCCABCACCABCAABBBBCABABAACCAACBCA C   CCBCAABBCBBC BCCBBCAA , F, 25, 64, 11, 54
CS-250, 12519, SQDUIEBO, OIURFL, CACABC BCB CBBAA CA CB AAB BBBABAC  CC  AAC BA ACAACBBCAB CA  A CAACAABBAA CBB  ACCBBBCABBCCACAC  CC, D, 25, 54, 21, 64
CS-250, 35399, TSVLXOV, JTNUQ, CCBC CABAAACCAACCCBACCBCBBAAAABBCABABC  AABCCBAACB CCCCBAACBACCCABBCACAAAACCACBAC B CBCAACBBCBCBC B , C, 30, 62, 8, 66
CS-250, 40388, TKPRJIHX, GMXINRVO, BCCA BBBCBCAB AACACCA BCACBC AACABCCCA CABACABACCBCBCCCABBBABBCAAACAACAACABACBBAAACCABBBAAC CABBB BB, C, 31, 62, 7, 68
CS-250, 20720, MSFCU, ONDUCRGU, BCCAABABCB CBBAB ACCABBCBAC CBAACCBCCACABABBCAAA ABAA CBABBAAACBCCCBAABBBAAC C   CCCBA C ABC ABCAA C, C, 28, 59, 13, 65
